"dataset.id","dataset.title","dataset.slug","dataset.url","dataset.organization","dataset.organization_id","dataset.license","dataset.private","id","url","title","description","filetype","format","mime","filesize","checksum.type","checksum.value","created_at","modified","downloads"
"5f733777722fc12a413290eb","Indicateurs de l’activité épidémique: taux d'incidence de l'épidémie de COVID-19 par métropole","indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole","https://www.data.gouv.fr/fr/datasets/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"0632420e-b985-46f8-bfc1-55c0ddbd5c89","https://static.data.gouv.fr/resources/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/20210429-190511/sg-metro-opendata-2021-04-29-19h05.csv","sg-metro-opendata-2021-04-29-19h05.csv","","file","csv","text/csv",54927,"sha1","cc85b2191791e982fc37f9e44b5d9306c6cf8ae5","2021-04-29T19:05:11.932000","2021-04-29T19:05:12.257000",0
"5f733777722fc12a413290eb","Indicateurs de l’activité épidémique: taux d'incidence de l'épidémie de COVID-19 par métropole","indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole","https://www.data.gouv.fr/fr/datasets/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"d179299c-87ab-4aef-bb43-04cc0fe1e42c","https://static.data.gouv.fr/resources/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/20210428-190959/sg-metro-opendata-2021-04-28-19h09.csv","sg-metro-opendata-2021-04-28-19h09.csv","","file","csv","text/csv",54919,"sha1","66f9584b4a74df8b81a16fbeedaa8bb85e84fd9e","2021-04-28T19:09:59.382000","2021-04-28T19:09:59.678000",0
"5f733777722fc12a413290eb","Indicateurs de l’activité épidémique: taux d'incidence de l'épidémie de COVID-19 par métropole","indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole","https://www.data.gouv.fr/fr/datasets/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"ba58353e-0451-4d48-ac55-01844c49e56f","https://static.data.gouv.fr/resources/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/20210427-191057/sg-metro-opendata-2021-04-27-19h10.csv","sg-metro-opendata-2021-04-27-19h10.csv","","file","csv","text/csv",54903,"sha1","efb7a1b6c2be01314e416a671a538aa68244cd34","2021-04-27T19:10:57.666000","2021-04-27T19:10:58.059000",0
"5f733777722fc12a413290eb","Indicateurs de l’activité épidémique: taux d'incidence de l'épidémie de COVID-19 par métropole","indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole","https://www.data.gouv.fr/fr/datasets/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"f11d0a5e-4ade-4919-b4c4-216a19b2ce19","https://static.data.gouv.fr/resources/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/20210426-191122/sg-metro-opendata-2021-04-26-19h11.csv","sg-metro-opendata-2021-04-26-19h11.csv","","file","csv","text/csv",54930,"sha1","c6b62adc47f9fc8fcd4665943c8cc39566972f94","2021-04-26T19:11:22.779000","2021-04-26T19:11:23.252000",0
"5f733777722fc12a413290eb","Indicateurs de l’activité épidémique: taux d'incidence de l'épidémie de COVID-19 par métropole","indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole","https://www.data.gouv.fr/fr/datasets/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"27e5423e-b06f-44ef-abb0-642590e7ce08","https://static.data.gouv.fr/resources/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/20210425-190940/sg-metro-opendata-2021-04-25-19h09.csv","sg-metro-opendata-2021-04-25-19h09.csv","","file","csv","text/csv",54916,"sha1","ea75b11b7ac2698739798447f29397c49a1c2104","2021-04-25T19:09:41.021000","2021-04-25T19:09:41.423000",0
"5f733777722fc12a413290eb","Indicateurs de l’activité épidémique: taux d'incidence de l'épidémie de COVID-19 par métropole","indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole","https://www.data.gouv.fr/fr/datasets/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"1395d8d7-7da9-455c-8b1e-a211b6a5e720","https://static.data.gouv.fr/resources/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/20210424-190955/sg-metro-opendata-2021-04-24-19h09.csv","sg-metro-opendata-2021-04-24-19h09.csv","","file","csv","text/csv",54903,"sha1","ff9fc1e30fe28d0c66503f46a77b2b54550bb3a2","2021-04-24T19:09:55.771000","2021-04-24T19:09:56.117000",0
"5f733777722fc12a413290eb","Indicateurs de l’activité épidémique: taux d'incidence de l'épidémie de COVID-19 par métropole","indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole","https://www.data.gouv.fr/fr/datasets/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"ef052110-6800-4df8-83ee-6d2c1bc6b0f4","https://static.data.gouv.fr/resources/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/20210423-200726/sg-metro-opendata-2021-04-23-20h07.csv","sg-metro-opendata-2021-04-23-20h07.csv","","file","csv","text/csv",54924,"sha1","5938c9b22be7bfbafd2db071eca638fe9d7abe9c","2021-04-23T20:07:26.747000","2021-04-23T20:07:27.147000",0
"5f733777722fc12a413290eb","Indicateurs de l’activité épidémique: taux d'incidence de l'épidémie de COVID-19 par métropole","indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole","https://www.data.gouv.fr/fr/datasets/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"68f11028-7438-4a19-a9e0-e18fc0730ac3","https://static.data.gouv.fr/resources/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/20210422-181233/sg-metro-opendata-2021-04-22-18h12.csv","sg-metro-opendata-2021-04-22-18h12.csv","","file","csv","text/csv",54909,"sha1","c6eec4c1db1ef25ff003edacc1c489613ea5f991","2021-04-22T18:12:33.713000","2021-04-22T18:12:34.085000",0
"5f733777722fc12a413290eb","Indicateurs de l’activité épidémique: taux d'incidence de l'épidémie de COVID-19 par métropole","indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole","https://www.data.gouv.fr/fr/datasets/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"0b8a8511-3cc6-48de-82ab-f6b13df08538","https://static.data.gouv.fr/resources/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/20210421-181121/sg-metro-opendata-2021-04-21-18h11.csv","sg-metro-opendata-2021-04-21-18h11.csv","","file","csv","text/csv",54929,"sha1","47a2f33662a99832a54a41e4d1a77a22edbf9c86","2021-04-21T18:11:21.114000","2021-04-21T18:11:21.361000",0
"5f733777722fc12a413290eb","Indicateurs de l’activité épidémique: taux d'incidence de l'épidémie de COVID-19 par métropole","indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole","https://www.data.gouv.fr/fr/datasets/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"fa3da448-f0af-4f59-acd0-9604fc74b752","https://static.data.gouv.fr/resources/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/20210420-200600/sg-metro-opendata-2021-04-20-20h05.csv","sg-metro-opendata-2021-04-20-20h05.csv","","file","csv","text/csv",54939,"sha1","233ed7f889447a6d6a086e0f20828905f6d7d410","2021-04-20T20:06:00.968000","2021-04-20T20:06:01.371000",0
"5f733777722fc12a413290eb","Indicateurs de l’activité épidémique: taux d'incidence de l'épidémie de COVID-19 par métropole","indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole","https://www.data.gouv.fr/fr/datasets/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"d09de53e-391d-4c60-8592-67178d6bb84f","https://static.data.gouv.fr/resources/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/20210419-191204/sg-metro-opendata-2021-04-19-19h12.csv","sg-metro-opendata-2021-04-19-19h12.csv","","file","csv","text/csv",54934,"sha1","c40af1f822380644be1c89b131b70f0db0c02366","2021-04-19T19:12:04.445000","2021-04-19T19:12:04.808000",0
"5f733777722fc12a413290eb","Indicateurs de l’activité épidémique: taux d'incidence de l'épidémie de COVID-19 par métropole","indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole","https://www.data.gouv.fr/fr/datasets/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"73bd0604-a551-45f2-afac-768e73740ed3","https://static.data.gouv.fr/resources/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/20210418-190947/sg-metro-opendata-2021-04-18-19h09.csv","sg-metro-opendata-2021-04-18-19h09.csv","","file","csv","text/csv",54926,"sha1","be7d1f96edef7f7d38e94941a4b2811c602396b3","2021-04-18T19:09:47.223000","2021-04-18T19:09:47.655000",0
"5f733777722fc12a413290eb","Indicateurs de l’activité épidémique: taux d'incidence de l'épidémie de COVID-19 par métropole","indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole","https://www.data.gouv.fr/fr/datasets/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"110ba8a8-c980-47bd-83e9-2158fb0aded3","https://static.data.gouv.fr/resources/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/20210417-190539/sg-metro-opendata-2021-04-17-19h05.csv","sg-metro-opendata-2021-04-17-19h05.csv","","file","csv","text/csv",54929,"sha1","718a8561a203ef43cb16172f0a8bd00a59c142d1","2021-04-17T19:05:39.682000","2021-04-17T19:05:39.987000",0
"5f733777722fc12a413290eb","Indicateurs de l’activité épidémique: taux d'incidence de l'épidémie de COVID-19 par métropole","indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole","https://www.data.gouv.fr/fr/datasets/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"de1b8f77-d22c-48e1-b18e-3b15c8d7db07","https://static.data.gouv.fr/resources/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/20210416-190955/sg-metro-opendata-2021-04-16-19h09.csv","sg-metro-opendata-2021-04-16-19h09.csv","","file","csv","text/csv",54920,"sha1","703438f64fa69598c6f26b123924348948332220","2021-04-16T19:09:55.868000","2021-04-16T19:09:56.333000",0
"5f733777722fc12a413290eb","Indicateurs de l’activité épidémique: taux d'incidence de l'épidémie de COVID-19 par métropole","indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole","https://www.data.gouv.fr/fr/datasets/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"9be219c5-c5f2-4d84-9113-b908893b0cdb","https://static.data.gouv.fr/resources/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/20210415-192050/sg-metro-opendata-2021-04-15-19h20.csv","sg-metro-opendata-2021-04-15-19h20.csv","","file","csv","text/csv",54929,"sha1","1b94672d6cae6e4be1a2c4a47609eb19a65de810","2021-04-15T19:20:50.302000","2021-04-15T19:20:50.666000",0
"5f733777722fc12a413290eb","Indicateurs de l’activité épidémique: taux d'incidence de l'épidémie de COVID-19 par métropole","indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole","https://www.data.gouv.fr/fr/datasets/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"f2dcc2cb-29f5-4154-92c9-9f808cd1fe82","https://static.data.gouv.fr/resources/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/20210414-180434/sg-metro-opendata-2021-04-14-18h04.csv","sg-metro-opendata-2021-04-14-18h04.csv","","file","csv","text/csv",54923,"sha1","5f6ab92afd6ade6372f145f8e171a7428d996058","2021-04-14T18:04:34.517000","2021-04-14T18:04:34.863000",0
"5f733777722fc12a413290eb","Indicateurs de l’activité épidémique: taux d'incidence de l'épidémie de COVID-19 par métropole","indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole","https://www.data.gouv.fr/fr/datasets/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"872888f0-e913-4bdc-bcad-2d44a119fb9e","https://static.data.gouv.fr/resources/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/20210412-183833/sg-metro-opendata-2021-04-12-18h36.csv","sg-metro-opendata-2021-04-12-18h36.csv","","file","csv","text/csv",54907,"sha1","a4aacd6ea2b8661c0415154fd124a4bb6a57e7e4","2021-04-12T18:38:33.283000","2021-04-12T18:38:33.626000",0
"5f733777722fc12a413290eb","Indicateurs de l’activité épidémique: taux d'incidence de l'épidémie de COVID-19 par métropole","indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole","https://www.data.gouv.fr/fr/datasets/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"9ad78a2b-efa8-4393-9aaa-8fa0ddcc4387","https://static.data.gouv.fr/resources/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/20210411-181021/sg-metro-opendata-2021-04-11-18h08.csv","sg-metro-opendata-2021-04-11-18h08.csv","","file","csv","text/csv",54910,"sha1","8dcc45fddf0f8e661cc8295038fe97f2dc3f2710","2021-04-11T18:10:22.008000","2021-04-11T18:10:22.724000",0
"5f733777722fc12a413290eb","Indicateurs de l’activité épidémique: taux d'incidence de l'épidémie de COVID-19 par métropole","indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole","https://www.data.gouv.fr/fr/datasets/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"167b8dd2-3c97-40e1-a35b-3c6a038e07ac","https://static.data.gouv.fr/resources/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/20210410-183100/sg-metro-opendata-2021-04-10-18h28.csv","sg-metro-opendata-2021-04-10-18h28.csv","","file","csv","text/csv",54907,"sha1","43d1bab53ab4adedbb18f556a5757ad530bf3b8e","2021-04-10T18:31:00.384000","2021-04-10T18:31:00.666000",0
"5f733777722fc12a413290eb","Indicateurs de l’activité épidémique: taux d'incidence de l'épidémie de COVID-19 par métropole","indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole","https://www.data.gouv.fr/fr/datasets/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"6f8fef64-2409-40ed-8e64-7161842a5cf4","https://static.data.gouv.fr/resources/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/20210409-195941/sg-metro-opendata-2021-04-09-19h57.csv","sg-metro-opendata-2021-04-09-19h57.csv","","file","csv","text/csv",54891,"sha1","14cf34426b11ef9691a36fe176e8f377861680cb","2021-04-09T19:59:41.228000","2021-04-09T19:59:41.577000",0
"5f733777722fc12a413290eb","Indicateurs de l’activité épidémique: taux d'incidence de l'épidémie de COVID-19 par métropole","indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole","https://www.data.gouv.fr/fr/datasets/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"d549a6f3-4f39-4de1-b811-e45dcd70ef2c","https://static.data.gouv.fr/resources/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/20210408-212509/sg-metro-opendata-2021-04-08-21h23.csv","sg-metro-opendata-2021-04-08-21h23.csv","","file","csv","text/csv",54882,"sha1","db67daf2e335cab7d13404a8a147d0674ce3b30a","2021-04-08T21:25:09.379000","2021-04-08T21:25:09.738000",0
"5f733777722fc12a413290eb","Indicateurs de l’activité épidémique: taux d'incidence de l'épidémie de COVID-19 par métropole","indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole","https://www.data.gouv.fr/fr/datasets/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"e37fa857-1d5e-4517-a6d5-a227191a146c","https://static.data.gouv.fr/resources/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/20210407-185509/sg-metro-opendata-2021-04-07-18h52.csv","sg-metro-opendata-2021-04-07-18h52.csv","","file","csv","text/csv",54858,"sha1","8210a55284b9184780c01f753a9bc4139342c46e","2021-04-07T18:55:09.700000","2021-04-07T18:55:10.015000",0
"5f733777722fc12a413290eb","Indicateurs de l’activité épidémique: taux d'incidence de l'épidémie de COVID-19 par métropole","indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole","https://www.data.gouv.fr/fr/datasets/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"10e7446a-292c-472e-84d3-94e6d2aea21a","https://static.data.gouv.fr/resources/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/20210406-191521/sg-metro-opendata-2021-04-06-19h13.csv","sg-metro-opendata-2021-04-06-19h13.csv","","file","csv","text/csv",54851,"sha1","b87d3def92f3e0f0feeb2c4b77ef7f36201e1216","2021-04-06T19:15:21.560000","2021-04-06T19:15:21.884000",0
"5f733777722fc12a413290eb","Indicateurs de l’activité épidémique: taux d'incidence de l'épidémie de COVID-19 par métropole","indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole","https://www.data.gouv.fr/fr/datasets/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"d68a2b73-4ea9-42a5-9e13-973182eefed1","https://static.data.gouv.fr/resources/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/20210405-192932/sg-metro-opendata-2021-04-05-19h27.csv","sg-metro-opendata-2021-04-05-19h27.csv","","file","csv","text/csv",54842,"sha1","a6a2e70448b318b875156a44d45cdb908f9f2769","2021-04-05T19:29:32.470000","2021-04-05T19:29:32.892000",0
"5f733777722fc12a413290eb","Indicateurs de l’activité épidémique: taux d'incidence de l'épidémie de COVID-19 par métropole","indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole","https://www.data.gouv.fr/fr/datasets/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"d8729e7e-0c92-441b-9cf1-5a6664c81760","https://static.data.gouv.fr/resources/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/20210404-195505/sg-metro-opendata-2021-04-04-19h52.csv","sg-metro-opendata-2021-04-04-19h52.csv","","file","csv","text/csv",54827,"sha1","08b97975dac992d7b932591df384fc90a15fb56d","2021-04-04T19:55:05.486000","2021-04-04T19:55:05.900000",0
"5f733777722fc12a413290eb","Indicateurs de l’activité épidémique: taux d'incidence de l'épidémie de COVID-19 par métropole","indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole","https://www.data.gouv.fr/fr/datasets/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"9b756de8-d3fe-4b0f-87a6-4c607b41abe1","https://static.data.gouv.fr/resources/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/20210403-193743/sg-metro-opendata-2021-04-03-19h35.csv","sg-metro-opendata-2021-04-03-19h35.csv","","file","csv","text/csv",54841,"sha1","ffa1fd119e230288507d0c8b5fb7f829c65e6ffd","2021-04-03T19:37:43.232000","2021-04-03T19:37:43.481000",0
"5f733777722fc12a413290eb","Indicateurs de l’activité épidémique: taux d'incidence de l'épidémie de COVID-19 par métropole","indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole","https://www.data.gouv.fr/fr/datasets/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"a5ab670d-e667-4ff8-9747-cbe9740af368","https://static.data.gouv.fr/resources/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/20210402-182516/sg-metro-opendata-2021-04-02-18h23.csv","sg-metro-opendata-2021-04-02-18h23.csv","","file","csv","text/csv",54833,"sha1","b3e8fa5f07db19befdaf4b4f9232436a40330a00","2021-04-02T18:25:16.149000","2021-04-02T18:25:16.579000",0
"5f733777722fc12a413290eb","Indicateurs de l’activité épidémique: taux d'incidence de l'épidémie de COVID-19 par métropole","indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole","https://www.data.gouv.fr/fr/datasets/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"7dbabcb2-8da2-4f21-bd48-ae5ea2377d50","https://static.data.gouv.fr/resources/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/20210401-182518/sg-metro-opendata-2021-04-01-18h23.csv","sg-metro-opendata-2021-04-01-18h23.csv","","file","csv","text/csv",54827,"sha1","80c988c4b9570407fc15cf49064663e3ee549b3d","2021-04-01T18:25:18.188000","2021-04-01T18:25:18.604000",0
"5f733777722fc12a413290eb","Indicateurs de l’activité épidémique: taux d'incidence de l'épidémie de COVID-19 par métropole","indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole","https://www.data.gouv.fr/fr/datasets/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"faf788f4-b13b-4822-91c1-c0cf2d27fe10","https://static.data.gouv.fr/resources/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/20210331-220042/sg-metro-opendata-2021-03-31-21h58.csv","sg-metro-opendata-2021-03-31-21h58.csv","","file","csv","text/csv",54827,"sha1","90b017d93fceb524196ef338f39fdd88f57c099d","2021-03-31T22:00:42.090000","2021-03-31T22:00:42.586000",0
"5f733777722fc12a413290eb","Indicateurs de l’activité épidémique: taux d'incidence de l'épidémie de COVID-19 par métropole","indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole","https://www.data.gouv.fr/fr/datasets/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"1110289e-6190-46f8-a675-98d2968d56ad","https://static.data.gouv.fr/resources/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/20210330-182506/sg-metro-opendata-2021-03-30-18h23.csv","sg-metro-opendata-2021-03-30-18h23.csv","","file","csv","text/csv",54832,"sha1","14c60df9e1b5bda2cdf51b4e5737d4b971bff401","2021-03-30T18:25:06.622000","2021-03-30T18:25:07.017000",0
"5f733777722fc12a413290eb","Indicateurs de l’activité épidémique: taux d'incidence de l'épidémie de COVID-19 par métropole","indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole","https://www.data.gouv.fr/fr/datasets/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/","Santé publique France","5e721a395d57f93d0bed451f","Licence Ouverte / Open Licence version 2.0",False,"ec5b47db-4006-43c1-84c4-cea291e174ae","https://static.data.gouv.fr/resources/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/20210329-182503/sg-metro-opendata-2021-03-29-18h23.csv","sg-metro-opendata-2021-03-29-18h23.csv","","file","csv","text/csv",54834,"sha1","d4a48d41a86c643080ea97cd8bb009bcd162b9ed","2021-03-29T18:25:03.664000","2021-03-29T18:25:04.142000",0
